ticker,googleTicker,companyName,sector,currentPrice,currentMarketCap,volume,price1D,price1W,price1M,price1Q,price1Y,price2Y,price3Y,price5Y,priceLongest
DLR,DLR,Digital Realty,Real Estate,"=IFERROR(GOOGLEFINANCE(B153,""price""),"""")","=IFERROR(GOOGLEFINANCE(B153,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B153,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B153,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DG,DG,Dollar General,Consumer Staples,"=IFERROR(GOOGLEFINANCE(B154,""price""),"""")","=IFERROR(GOOGLEFINANCE(B154,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B154,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B154,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DLTR,DLTR,Dollar Tree,Consumer Staples,"=IFERROR(GOOGLEFINANCE(B155,""price""),"""")","=IFERROR(GOOGLEFINANCE(B155,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B155,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B155,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
D,D,Dominion Energy,Utilities,"=IFERROR(GOOGLEFINANCE(B156,""price""),"""")","=IFERROR(GOOGLEFINANCE(B156,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B156,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B156,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DPZ,DPZ,Domino's,Consumer Discretionary,"=IFERROR(GOOGLEFINANCE(B157,""price""),"""")","=IFERROR(GOOGLEFINANCE(B157,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B157,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B157,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DASH,DASH,DoorDash,Consumer Discretionary,"=IFERROR(GOOGLEFINANCE(B158,""price""),"""")","=IFERROR(GOOGLEFINANCE(B158,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B158,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B158,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DOV,DOV,Dover Corporation,Industrials,"=IFERROR(GOOGLEFINANCE(B159,""price""),"""")","=IFERROR(GOOGLEFINANCE(B159,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B159,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B159,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DOW,DOW,Dow Inc.,Materials,"=IFERROR(GOOGLEFINANCE(B160,""price""),"""")","=IFERROR(GOOGLEFINANCE(B160,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B160,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B160,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DHI,DHI,D. R. Horton,Consumer Discretionary,"=IFERROR(GOOGLEFINANCE(B161,""price""),"""")","=IFERROR(GOOGLEFINANCE(B161,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B161,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B161,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DTE,DTE,DTE Energy,Utilities,"=IFERROR(GOOGLEFINANCE(B162,""price""),"""")","=IFERROR(GOOGLEFINANCE(B162,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B162,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B162,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DUK,DUK,Duke Energy,Utilities,"=IFERROR(GOOGLEFINANCE(B163,""price""),"""")","=IFERROR(GOOGLEFINANCE(B163,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B163,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B163,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
DD,DD,DuPont,Materials,"=IFERROR(GOOGLEFINANCE(B164,""price""),"""")","=IFERROR(GOOGLEFINANCE(B164,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B164,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B164,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
ETN,ETN,Eaton Corporation,Industrials,"=IFERROR(GOOGLEFINANCE(B165,""price""),"""")","=IFERROR(GOOGLEFINANCE(B165,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B165,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B165,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
EBAY,EBAY,eBay Inc.,Consumer Discretionary,"=IFERROR(GOOGLEFINANCE(B166,""price""),"""")","=IFERROR(GOOGLEFINANCE(B166,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B166,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B166,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
SATS,SATS,EchoStar,Communication Services,"=IFERROR(GOOGLEFINANCE(B167,""price""),"""")","=IFERROR(GOOGLEFINANCE(B167,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B167,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B167,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
ECL,ECL,Ecolab,Materials,"=IFERROR(GOOGLEFINANCE(B168,""price""),"""")","=IFERROR(GOOGLEFINANCE(B168,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B168,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B168,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
EIX,EIX,Edison International,Utilities,"=IFERROR(GOOGLEFINANCE(B169,""price""),"""")","=IFERROR(GOOGLEFINANCE(B169,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B169,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B169,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
EW,EW,Edwards Lifesciences,Health Care,"=IFERROR(GOOGLEFINANCE(B170,""price""),"""")","=IFERROR(GOOGLEFINANCE(B170,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B170,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B170,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
EA,EA,Electronic Arts,Communication Services,"=IFERROR(GOOGLEFINANCE(B171,""price""),"""")","=IFERROR(GOOGLEFINANCE(B171,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B171,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B171,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
ELV,ELV,Elevance Health,Health Care,"=IFERROR(GOOGLEFINANCE(B172,""price""),"""")","=IFERROR(GOOGLEFINANCE(B172,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B172,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B172,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
EME,EME,Emcor,Industrials,"=IFERROR(GOOGLEFINANCE(B173,""price""),"""")","=IFERROR(GOOGLEFINANCE(B173,""marketcap""),"""")","=IFERROR(GOOGLEFINANCE(B173,""volume""),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",WORKDAY(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",WORKDAY(TODAY(),-5),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",EDATE(TODAY(),-1),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",EDATE(TODAY(),-3),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",EDATE(TODAY(),-12),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",EDATE(TODAY(),-24),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",EDATE(TODAY(),-36),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",EDATE(TODAY(),-60),TODAY()),2,2),"""")","=IFERROR(INDEX(GOOGLEFINANCE(B173,""close"",DATE(1970,1,1),TODAY()),2,2),"""")"
